date,scenic_id,scenic_name,altitude,scenic_type,temp_mean,temp_max,temp_min,rain_sum,snow_sum,weather_code,weather_desc,is_holiday,holiday_name,is_weekend,holiday_length,weekday,weather_factor,altitude_factor,holiday_factor,seasonal_factor,visitor_count
2025-09-26,5,明湖国家湿地公园,1750,wetland,15.1,16.6,14.0,30.9,0.0,63,中雨,0,,0,0,5,0.24,1.058,1.0,1.15,262
2025-09-27,1,梅花山风景区,2400,mountain,18.3,23.3,15.8,1.2,0.0,51,小雨,0,,1,0,6,1.0,1.08,1.6,1.15,3145
2025-09-27,2,玉舍国家森林公园,2300,forest,18.3,23.3,15.8,1.2,0.0,51,小雨,0,,1,0,6,1.0,1.077,1.6,1.15,2538
2025-09-27,3,乌蒙大草原,2857,grassland,18.3,23.3,15.8,1.2,0.0,51,小雨,0,,1,0,6,1.0,1.095,1.6,1.15,3487
2025-09-27,4,水城古镇,1800,ancient_town,18.3,23.3,15.8,1.2,0.0,51,小雨,0,,1,0,6,1.0,1.06,1.6,1.15,1923
2025-09-27,5,明湖国家湿地公园,1750,wetland,18.3,23.3,15.8,1.2,0.0,51,小雨,0,,1,0,6,1.0,1.058,1.6,1.15,1913
2025-09-28,1,梅花山风景区,2400,mountain,18.9,24.6,16.1,0.8,0.0,51,小雨,0,,1,0,7,1.0,1.08,1.6,1.15,2769
2025-09-28,2,玉舍国家森林公园,2300,forest,18.9,24.6,16.1,0.8,0.0,51,小雨,0,,1,0,7,1.0,1.077,1.6,1.15,2371
2025-09-28,3,乌蒙大草原,2857,grassland,18.9,24.6,16.1,0.8,0.0,51,小雨,0,,1,0,7,1.0,1.095,1.6,1.15,3659
2025-09-28,4,水城古镇,1800,ancient_town,18.9,24.6,16.1,0.8,0.0,51,小雨,0,,1,0,7,1.0,1.06,1.6,1.15,1967
2025-09-28,5,明湖国家湿地公园,1750,wetland,18.9,24.6,16.1,0.8,0.0,51,小雨,0,,1,0,7,1.0,1.058,1.6,1.15,1670
2025-09-29,1,梅花山风景区,2400,mountain,16.7,20.3,13.0,2.2,0.0,53,中雨,0,,0,0,1,0.8,1.08,1.0,1.15,1562
2025-09-29,2,玉舍国家森林公园,2300,forest,16.7,20.3,13.0,2.2,0.0,53,中雨,0,,0,0,1,0.8,1.077,1.0,1.15,1241
2025-09-29,3,乌蒙大草原,2857,grassland,16.7,20.3,13.0,2.2,0.0,53,中雨,0,,0,0,1,0.8,1.095,1.0,1.15,1978
2025-09-29,4,水城古镇,1800,ancient_town,16.7,20.3,13.0,2.2,0.0,53,中雨,0,,0,0,1,0.94,1.06,1.0,1.15,1100
2025-09-29,5,明湖国家湿地公园,1750,wetland,16.7,20.3,13.0,2.2,0.0,53,中雨,0,,0,0,1,0.64,1.058,1.0,1.15,684
2025-09-30,1,梅花山风景区,2400,mountain,16.3,17.4,15.7,26.5,0.0,63,中雨,0,,0,0,2,0.3,1.08,1.0,1.15,589
2025-09-30,2,玉舍国家森林公园,2300,forest,16.3,17.4,15.7,26.5,0.0,63,中雨,0,,0,0,2,0.3,1.077,1.0,1.15,486
2025-09-30,3,乌蒙大草原,2857,grassland,16.3,17.4,15.7,26.5,0.0,63,中雨,0,,0,0,2,0.3,1.095,1.0,1.15,679
2025-09-30,4,水城古镇,1800,ancient_town,16.3,17.4,15.7,26.5,0.0,63,中雨,0,,0,0,2,0.79,1.06,1.0,1.15,889
2025-09-30,5,明湖国家湿地公园,1750,wetland,16.3,17.4,15.7,26.5,0.0,63,中雨,0,,0,0,2,0.24,1.058,1.0,1.15,260
2025-10-01,1,梅花山风景区,2400,mountain,18.2,22.1,16.0,2.1,0.0,51,小雨,1,国庆中秋,0,8,3,0.8,1.08,4.5,1.15,7030
2025-10-01,2,玉舍国家森林公园,2300,forest,18.2,22.1,16.0,2.1,0.0,51,小雨,1,国庆中秋,0,8,3,0.8,1.077,4.5,1.15,5530
2025-10-01,3,乌蒙大草原,2857,grassland,18.2,22.1,16.0,2.1,0.0,51,小雨,1,国庆中秋,0,8,3,0.8,1.095,4.5,1.15,8615
2025-10-01,4,水城古镇,1800,ancient_town,18.2,22.1,16.0,2.1,0.0,51,小雨,1,国庆中秋,0,8,3,0.94,1.06,5.175,1.15,5000
2025-10-01,5,明湖国家湿地公园,1750,wetland,18.2,22.1,16.0,2.1,0.0,51,小雨,1,国庆中秋,0,8,3,0.64,1.058,4.725,1.15,3240
2025-10-02,1,梅花山风景区,2400,mountain,20.1,26.0,16.9,0.7,0.0,51,小雨,1,国庆中秋,0,8,4,1.0,1.08,4.5,1.15,8000
2025-10-02,2,玉舍国家森林公园,2300,forest,20.1,26.0,16.9,0.7,0.0,51,小雨,1,国庆中秋,0,8,4,1.0,1.077,4.5,1.15,6000
2025-10-02,3,乌蒙大草原,2857,grassland,20.1,26.0,16.9,0.7,0.0,51,小雨,1,国庆中秋,0,8,4,1.0,1.095,4.5,1.15,10000
2025-10-02,4,水城古镇,1800,ancient_town,20.1,26.0,16.9,0.7,0.0,51,小雨,1,国庆中秋,0,8,4,1.0,1.06,5.175,1.15,5000
2025-10-02,5,明湖国家湿地公园,1750,wetland,20.1,26.0,16.9,0.7,0.0,51,小雨,1,国庆中秋,0,8,4,1.0,1.058,4.725,1.15,4000
2025-10-03,1,梅花山风景区,2400,mountain,19.8,24.1,16.5,0.1,0.0,51,小雨,1,国庆中秋,0,8,5,1.0,1.08,4.5,1.15,8000
2025-10-03,2,玉舍国家森林公园,2300,forest,19.8,24.1,16.5,0.1,0.0,51,小雨,1,国庆中秋,0,8,5,1.0,1.077,4.5,1.15,6000
2025-10-03,3,乌蒙大草原,2857,grassland,19.8,24.1,16.5,0.1,0.0,51,小雨,1,国庆中秋,0,8,5,1.0,1.095,4.5,1.15,10000
2025-10-03,4,水城古镇,1800,ancient_town,19.8,24.1,16.5,0.1,0.0,51,小雨,1,国庆中秋,0,8,5,1.0,1.06,5.175,1.15,5000
2025-10-03,5,明湖国家湿地公园,1750,wetland,19.8,24.1,16.5,0.1,0.0,51,小雨,1,国庆中秋,0,8,5,1.0,1.058,4.725,1.15,4000
2025-10-04,1,梅花山风景区,2400,mountain,19.8,24.4,17.1,1.5,0.0,51,小雨,1,国庆中秋,1,8,6,1.0,1.08,4.5,1.15,8000
2025-10-04,2,玉舍国家森林公园,2300,forest,19.8,24.4,17.1,1.5,0.0,51,小雨,1,国庆中秋,1,8,6,1.0,1.077,4.5,1.15,6000
2025-10-04,3,乌蒙大草原,2857,grassland,19.8,24.4,17.1,1.5,0.0,51,小雨,1,国庆中秋,1,8,6,1.0,1.095,4.5,1.15,10000
2025-10-04,4,水城古镇,1800,ancient_town,19.8,24.4,17.1,1.5,0.0,51,小雨,1,国庆中秋,1,8,6,1.0,1.06,5.175,1.15,5000
2025-10-04,5,明湖国家湿地公园,1750,wetland,19.8,24.4,17.1,1.5,0.0,51,小雨,1,国庆中秋,1,8,6,1.0,1.058,4.725,1.15,4000
2025-10-05,1,梅花山风景区,2400,mountain,19.8,24.2,17.5,1.8,0.0,51,小雨,1,国庆中秋,1,8,7,1.0,1.08,4.5,1.15,8000
2025-10-05,2,玉舍国家森林公园,2300,forest,19.8,24.2,17.5,1.8,0.0,51,小雨,1,国庆中秋,1,8,7,1.0,1.077,4.5,1.15,6000
2025-10-05,3,乌蒙大草原,2857,grassland,19.8,24.2,17.5,1.8,0.0,51,小雨,1,国庆中秋,1,8,7,1.0,1.095,4.5,1.15,9783
2025-10-05,4,水城古镇,1800,ancient_town,19.8,24.2,17.5,1.8,0.0,51,小雨,1,国庆中秋,1,8,7,1.0,1.06,5.175,1.15,5000
2025-10-05,5,明湖国家湿地公园,1750,wetland,19.8,24.2,17.5,1.8,0.0,51,小雨,1,国庆中秋,1,8,7,1.0,1.058,4.725,1.15,4000
2025-10-06,1,梅花山风景区,2400,mountain,17.8,21.9,15.4,4.9,0.0,61,小雨,1,国庆中秋,0,8,1,0.8,1.08,4.5,1.15,6702
2025-10-06,2,玉舍国家森林公园,2300,forest,17.8,21.9,15.4,4.9,0.0,61,小雨,1,国庆中秋,0,8,1,0.8,1.077,4.5,1.15,5648
2025-10-06,3,乌蒙大草原,2857,grassland,17.8,21.9,15.4,4.9,0.0,61,小雨,1,国庆中秋,0,8,1,0.8,1.095,4.5,1.15,7825
2025-10-06,4,水城古镇,1800,ancient_town,17.8,21.9,15.4,4.9,0.0,61,小雨,1,国庆中秋,0,8,1,0.94,1.06,5.175,1.15,5000
2025-10-06,5,明湖国家湿地公园,1750,wetland,17.8,21.9,15.4,4.9,0.0,61,小雨,1,国庆中秋,0,8,1,0.64,1.058,4.725,1.15,3250
2025-10-07,1,梅花山风景区,2400,mountain,15.5,16.4,15.1,45.9,0.0,63,中雨,1,国庆中秋,0,8,2,0.3,1.08,4.5,1.15,2550
2025-10-07,2,玉舍国家森林公园,2300,forest,15.5,16.4,15.1,45.9,0.0,63,中雨,1,国庆中秋,0,8,2,0.3,1.077,4.5,1.15,1858
2025-10-07,3,乌蒙大草原,2857,grassland,15.5,16.4,15.1,45.9,0.0,63,中雨,1,国庆中秋,0,8,2,0.3,1.095,4.5,1.15,3044
2025-10-07,4,水城古镇,1800,ancient_town,15.5,16.4,15.1,45.9,0.0,63,中雨,1,国庆中秋,0,8,2,0.79,1.06,5.175,1.15,5000
2025-10-07,5,明湖国家湿地公园,1750,wetland,15.5,16.4,15.1,45.9,0.0,63,中雨,1,国庆中秋,0,8,2,0.24,1.058,4.725,1.15,1192
2025-10-08,1,梅花山风景区,2400,mountain,17.2,21.2,14.8,4.1,0.0,55,大雨,1,国庆中秋,0,8,3,0.8,1.08,4.5,1.15,6430
2025-10-08,2,玉舍国家森林公园,2300,forest,17.2,21.2,14.8,4.1,0.0,55,大雨,1,国庆中秋,0,8,3,0.8,1.077,4.5,1.15,5055
2025-10-08,3,乌蒙大草原,2857,grassland,17.2,21.2,14.8,4.1,0.0,55,大雨,1,国庆中秋,0,8,3,0.8,1.095,4.5,1.15,8103
2025-10-08,4,水城古镇,1800,ancient_town,17.2,21.2,14.8,4.1,0.0,55,大雨,1,国庆中秋,0,8,3,0.94,1.06,5.175,1.15,5000
2025-10-08,5,明湖国家湿地公园,1750,wetland,17.2,21.2,14.8,4.1,0.0,55,大雨,1,国庆中秋,0,8,3,0.64,1.058,4.725,1.15,3767
2025-10-09,1,梅花山风景区,2400,mountain,18.9,23.7,16.1,0.4,0.0,51,小雨,0,,0,0,4,1.0,1.08,1.0,1.15,1971
2025-10-09,2,玉舍国家森林公园,2300,forest,18.9,23.7,16.1,0.4,0.0,51,小雨,0,,0,0,4,1.0,1.077,1.0,1.15,1392
2025-10-09,3,乌蒙大草原,2857,grassland,18.9,23.7,16.1,0.4,0.0,51,小雨,0,,0,0,4,1.0,1.095,1.0,1.15,2092
2025-10-09,4,水城古镇,1800,ancient_town,18.9,23.7,16.1,0.4,0.0,51,小雨,0,,0,0,4,1.0,1.06,1.0,1.15,1212
2025-10-09,5,明湖国家湿地公园,1750,wetland,18.9,23.7,16.1,0.4,0.0,51,小雨,0,,0,0,4,1.0,1.058,1.0,1.15,1181
2025-10-10,1,梅花山风景区,2400,mountain,19.4,24.9,16.1,0.0,0.0,3,阴,0,,0,0,5,1.0,1.08,1.0,1.15,1924
2025-10-10,2,玉舍国家森林公园,2300,forest,19.4,24.9,16.1,0.0,0.0,3,阴,0,,0,0,5,1.0,1.077,1.0,1.15,1446
2025-10-10,3,乌蒙大草原,2857,grassland,19.4,24.9,16.1,0.0,0.0,3,阴,0,,0,0,5,1.0,1.095,1.0,1.15,2380
2025-10-10,4,水城古镇,1800,ancient_town,19.4,24.9,16.1,0.0,0.0,3,阴,0,,0,0,5,1.0,1.06,1.0,1.15,1302
2025-10-10,5,明湖国家湿地公园,1750,wetland,19.4,24.9,16.1,0.0,0.0,3,阴,0,,0,0,5,1.0,1.058,1.0,1.15,1175
2025-10-11,1,梅花山风景区,2400,mountain,18.9,23.9,15.9,1.1,0.0,53,中雨,0,,1,0,6,1.0,1.08,1.6,1.15,2821
2025-10-11,2,玉舍国家森林公园,2300,forest,18.9,23.9,15.9,1.1,0.0,53,中雨,0,,1,0,6,1.0,1.077,1.6,1.15,2429
2025-10-11,3,乌蒙大草原,2857,grassland,18.9,23.9,15.9,1.1,0.0,53,中雨,0,,1,0,6,1.0,1.095,1.6,1.15,3395
2025-10-11,4,水城古镇,1800,ancient_town,18.9,23.9,15.9,1.1,0.0,53,中雨,0,,1,0,6,1.0,1.06,1.6,1.15,1871
2025-10-11,5,明湖国家湿地公园,1750,wetland,18.9,23.9,15.9,1.1,0.0,53,中雨,0,,1,0,6,1.0,1.058,1.6,1.15,1640
2025-10-12,1,梅花山风景区,2400,mountain,19.4,26.4,15.2,0.0,0.0,3,阴,0,,1,0,7,1.0,1.08,1.6,1.15,2941
2025-10-12,2,玉舍国家森林公园,2300,forest,19.4,26.4,15.2,0.0,0.0,3,阴,0,,1,0,7,1.0,1.077,1.6,1.15,2206
2025-10-12,3,乌蒙大草原,2857,grassland,19.4,26.4,15.2,0.0,0.0,3,阴,0,,1,0,7,1.0,1.095,1.6,1.15,3767
2025-10-12,4,水城古镇,1800,ancient_town,19.4,26.4,15.2,0.0,0.0,3,阴,0,,1,0,7,1.0,1.06,1.6,1.15,1949
2025-10-12,5,明湖国家湿地公园,1750,wetland,19.4,26.4,15.2,0.0,0.0,3,阴,0,,1,0,7,1.0,1.058,1.6,1.15,1676
2025-10-13,1,梅花山风景区,2400,mountain,16.0,19.4,12.8,4.9,0.0,61,小雨,0,,0,0,1,0.8,1.08,1.0,1.15,1526
2025-10-13,2,玉舍国家森林公园,2300,forest,16.0,19.4,12.8,4.9,0.0,61,小雨,0,,0,0,1,0.8,1.077,1.0,1.15,1279
2025-10-13,3,乌蒙大草原,2857,grassland,16.0,19.4,12.8,4.9,0.0,61,小雨,0,,0,0,1,0.8,1.095,1.0,1.15,1845
2025-10-13,4,水城古镇,1800,ancient_town,16.0,19.4,12.8,4.9,0.0,61,小雨,0,,0,0,1,0.94,1.06,1.0,1.15,1112
2025-10-13,5,明湖国家湿地公园,1750,wetland,16.0,19.4,12.8,4.9,0.0,61,小雨,0,,0,0,1,0.64,1.058,1.0,1.15,691
2025-10-14,1,梅花山风景区,2400,mountain,18.0,22.5,15.2,1.8,0.0,51,小雨,0,,0,0,2,1.0,1.08,1.0,1.15,1853
2025-10-14,2,玉舍国家森林公园,2300,forest,18.0,22.5,15.2,1.8,0.0,51,小雨,0,,0,0,2,1.0,1.077,1.0,1.15,1433
2025-10-14,3,乌蒙大草原,2857,grassland,18.0,22.5,15.2,1.8,0.0,51,小雨,0,,0,0,2,1.0,1.095,1.0,1.15,2073
2025-10-14,4,水城古镇,1800,ancient_town,18.0,22.5,15.2,1.8,0.0,51,小雨,0,,0,0,2,1.0,1.06,1.0,1.15,1195
2025-10-14,5,明湖国家湿地公园,1750,wetland,18.0,22.5,15.2,1.8,0.0,51,小雨,0,,0,0,2,1.0,1.058,1.0,1.15,1163
2025-10-15,1,梅花山风景区,2400,mountain,18.0,21.9,16.1,11.8,0.0,63,中雨,0,,0,0,3,0.55,1.08,1.0,1.15,982
2025-10-15,2,玉舍国家森林公园,2300,forest,18.0,21.9,16.1,11.8,0.0,63,中雨,0,,0,0,3,0.55,1.077,1.0,1.15,738
2025-10-15,3,乌蒙大草原,2857,grassland,18.0,21.9,16.1,11.8,0.0,63,中雨,0,,0,0,3,0.55,1.095,1.0,1.15,1241
2025-10-15,4,水城古镇,1800,ancient_town,18.0,21.9,16.1,11.8,0.0,63,中雨,0,,0,0,3,0.865,1.06,1.0,1.15,1112
2025-10-15,5,明湖国家湿地公园,1750,wetland,18.0,21.9,16.1,11.8,0.0,63,中雨,0,,0,0,3,0.44,1.058,1.0,1.15,440
2025-10-16,1,梅花山风景区,2400,mountain,17.5,21.6,15.2,4.9,0.0,53,中雨,0,,0,0,4,0.8,1.08,1.0,1.15,1504
2025-10-16,2,玉舍国家森林公园,2300,forest,17.5,21.6,15.2,4.9,0.0,53,中雨,0,,0,0,4,0.8,1.077,1.0,1.15,1213
2025-10-16,3,乌蒙大草原,2857,grassland,17.5,21.6,15.2,4.9,0.0,53,中雨,0,,0,0,4,0.8,1.095,1.0,1.15,1862
2025-10-16,4,水城古镇,1800,ancient_town,17.5,21.6,15.2,4.9,0.0,53,中雨,0,,0,0,4,0.94,1.06,1.0,1.15,1177
2025-10-16,5,明湖国家湿地公园,1750,wetland,17.5,21.6,15.2,4.9,0.0,53,中雨,0,,0,0,4,0.64,1.058,1.0,1.15,722
2025-10-17,1,梅花山风景区,2400,mountain,16.9,20.2,14.3,22.8,0.0,63,中雨,0,,0,0,5,0.3,1.08,1.0,1.15,514
2025-10-17,2,玉舍国家森林公园,2300,forest,16.9,20.2,14.3,22.8,0.0,63,中雨,0,,0,0,5,0.3,1.077,1.0,1.15,459
2025-10-17,3,乌蒙大草原,2857,grassland,16.9,20.2,14.3,22.8,0.0,63,中雨,0,,0,0,5,0.3,1.095,1.0,1.15,726
2025-10-17,4,水城古镇,1800,ancient_town,16.9,20.2,14.3,22.8,0.0,63,中雨,0,,0,0,5,0.79,1.06,1.0,1.15,952
2025-10-17,5,明湖国家湿地公园,1750,wetland,16.9,20.2,14.3,22.8,0.0,63,中雨,0,,0,0,5,0.24,1.058,1.0,1.15,267
2025-10-18,1,梅花山风景区,2400,mountain,13.3,14.4,12.0,15.5,0.0,61,小雨,0,,1,0,6,0.55,0.96,1.6,1.15,1383
2025-10-18,2,玉舍国家森林公园,2300,forest,13.3,14.4,12.0,15.5,0.0,61,小雨,0,,1,0,6,0.55,0.962,1.6,1.15,1243
2025-10-18,3,乌蒙大草原,2857,grassland,13.3,14.4,12.0,15.5,0.0,61,小雨,0,,1,0,6,0.55,0.952,1.6,1.15,1681
2025-10-18,4,水城古镇,1800,ancient_town,13.3,14.4,12.0,15.5,0.0,61,小雨,0,,1,0,6,0.865,0.97,1.6,1.15,1671
2025-10-18,5,明湖国家湿地公园,1750,wetland,13.3,14.4,12.0,15.5,0.0,61,小雨,0,,1,0,6,0.44,0.971,1.6,1.15,693
2025-10-19,1,梅花山风景区,2400,mountain,13.1,14.5,11.7,21.4,0.0,63,中雨,0,,1,0,7,0.3,0.96,1.6,1.15,821
2025-10-19,2,玉舍国家森林公园,2300,forest,13.1,14.5,11.7,21.4,0.0,63,中雨,0,,1,0,7,0.3,0.962,1.6,1.15,620
2025-10-19,3,乌蒙大草原,2857,grassland,13.1,14.5,11.7,21.4,0.0,63,中雨,0,,1,0,7,0.3,0.952,1.6,1.15,1035
2025-10-19,4,水城古镇,1800,ancient_town,13.1,14.5,11.7,21.4,0.0,63,中雨,0,,1,0,7,0.79,0.97,1.6,1.15,1270
2025-10-19,5,明湖国家湿地公园,1750,wetland,13.1,14.5,11.7,21.4,0.0,63,中雨,0,,1,0,7,0.24,0.971,1.6,1.15,392
2025-10-20,1,梅花山风景区,2400,mountain,13.3,15.6,11.2,5.4,0.0,61,小雨,0,,0,0,1,0.8,0.96,1.0,1.15,1187
2025-10-20,2,玉舍国家森林公园,2300,forest,13.3,15.6,11.2,5.4,0.0,61,小雨,0,,0,0,1,0.8,0.962,1.0,1.15,997
2025-10-20,3,乌蒙大草原,2857,grassland,13.3,15.6,11.2,5.4,0.0,61,小雨,0,,0,0,1,0.8,0.952,1.0,1.15,1726
2025-10-20,4,水城古镇,1800,ancient_town,13.3,15.6,11.2,5.4,0.0,61,小雨,0,,0,0,1,0.94,0.97,1.0,1.15,1096
2025-10-20,5,明湖国家湿地公园,1750,wetland,13.3,15.6,11.2,5.4,0.0,61,小雨,0,,0,0,1,0.64,0.971,1.0,1.15,578
2025-10-21,1,梅花山风景区,2400,mountain,11.0,12.9,9.3,5.1,0.0,61,小雨,0,,0,0,2,0.64,0.96,1.0,1.15,1059
2025-10-21,2,玉舍国家森林公园,2300,forest,11.0,12.9,9.3,5.1,0.0,61,小雨,0,,0,0,2,0.64,0.962,1.0,1.15,823
2025-10-21,3,乌蒙大草原,2857,grassland,11.0,12.9,9.3,5.1,0.0,61,小雨,0,,0,0,2,0.64,0.952,1.0,1.15,1297
2025-10-21,4,水城古镇,1800,ancient_town,11.0,12.9,9.3,5.1,0.0,61,小雨,0,,0,0,2,0.846,0.97,1.0,1.15,1031
2025-10-21,5,明湖国家湿地公园,1750,wetland,11.0,12.9,9.3,5.1,0.0,61,小雨,0,,0,0,2,0.512,0.971,1.0,1.15,531
2025-10-22,1,梅花山风景区,2400,mountain,11.1,13.8,8.8,1.3,0.0,51,小雨,0,,0,0,3,0.8,0.96,1.0,1.15,1353
2025-10-22,2,玉舍国家森林公园,2300,forest,11.1,13.8,8.8,1.3,0.0,51,小雨,0,,0,0,3,0.8,0.962,1.0,1.15,1088
2025-10-22,3,乌蒙大草原,2857,grassland,11.1,13.8,8.8,1.3,0.0,51,小雨,0,,0,0,3,0.8,0.952,1.0,1.15,1490
2025-10-22,4,水城古镇,1800,ancient_town,11.1,13.8,8.8,1.3,0.0,51,小雨,0,,0,0,3,0.9,0.97,1.0,1.15,1039
2025-10-22,5,明湖国家湿地公园,1750,wetland,11.1,13.8,8.8,1.3,0.0,51,小雨,0,,0,0,3,0.8,0.971,1.0,1.15,840
2025-10-23,1,梅花山风景区,2400,mountain,11.2,15.7,7.3,0.0,0.0,3,阴,0,,0,0,4,0.8,0.96,1.0,1.15,1284
2025-10-23,2,玉舍国家森林公园,2300,forest,11.2,15.7,7.3,0.0,0.0,3,阴,0,,0,0,4,0.8,0.962,1.0,1.15,1027
2025-10-23,3,乌蒙大草原,2857,grassland,11.2,15.7,7.3,0.0,0.0,3,阴,0,,0,0,4,0.8,0.952,1.0,1.15,1691
2025-10-23,4,水城古镇,1800,ancient_town,11.2,15.7,7.3,0.0,0.0,3,阴,0,,0,0,4,0.9,0.97,1.0,1.15,1014
2025-10-23,5,明湖国家湿地公园,1750,wetland,11.2,15.7,7.3,0.0,0.0,3,阴,0,,0,0,4,0.8,0.971,1.0,1.15,758
2025-10-24,1,梅花山风景区,2400,mountain,11.3,15.2,8.9,0.5,0.0,51,小雨,0,,0,0,5,0.8,0.96,1.0,1.15,1296
2025-10-24,2,玉舍国家森林公园,2300,forest,11.3,15.2,8.9,0.5,0.0,51,小雨,0,,0,0,5,0.8,0.962,1.0,1.15,1037
2025-10-24,3,乌蒙大草原,2857,grassland,11.3,15.2,8.9,0.5,0.0,51,小雨,0,,0,0,5,0.8,0.952,1.0,1.15,1572
2025-10-24,4,水城古镇,1800,ancient_town,11.3,15.2,8.9,0.5,0.0,51,小雨,0,,0,0,5,0.9,0.97,1.0,1.15,1000
2025-10-24,5,明湖国家湿地公园,1750,wetland,11.3,15.2,8.9,0.5,0.0,51,小雨,0,,0,0,5,0.8,0.971,1.0,1.15,793
2025-10-25,1,梅花山风景区,2400,mountain,10.1,11.3,9.1,2.9,0.0,53,中雨,0,,1,0,6,0.64,0.96,1.6,1.15,1837
2025-10-25,2,玉舍国家森林公园,2300,forest,10.1,11.3,9.1,2.9,0.0,53,中雨,0,,1,0,6,0.64,0.962,1.6,1.15,1415
2025-10-25,3,乌蒙大草原,2857,grassland,10.1,11.3,9.1,2.9,0.0,53,中雨,0,,1,0,6,0.64,0.952,1.6,1.15,2168
2025-10-25,4,水城古镇,1800,ancient_town,10.1,11.3,9.1,2.9,0.0,53,中雨,0,,1,0,6,0.846,0.97,1.6,1.15,1381
2025-10-25,5,明湖国家湿地公园,1750,wetland,10.1,11.3,9.1,2.9,0.0,53,中雨,0,,1,0,6,0.512,0.971,1.6,1.15,827
2025-10-26,1,梅花山风景区,2400,mountain,9.3,10.9,8.4,6.3,0.0,61,小雨,0,,1,0,7,0.64,0.96,1.6,1.15,1795
2025-10-26,2,玉舍国家森林公园,2300,forest,9.3,10.9,8.4,6.3,0.0,61,小雨,0,,1,0,7,0.64,0.962,1.6,1.15,1408
2025-10-26,3,乌蒙大草原,2857,grassland,9.3,10.9,8.4,6.3,0.0,61,小雨,0,,1,0,7,0.64,0.952,1.6,1.15,1950
2025-10-26,4,水城古镇,1800,ancient_town,9.3,10.9,8.4,6.3,0.0,61,小雨,0,,1,0,7,0.846,0.97,1.6,1.15,1452
2025-10-26,5,明湖国家湿地公园,1750,wetland,9.3,10.9,8.4,6.3,0.0,61,小雨,0,,1,0,7,0.512,0.971,1.6,1.15,862
2025-10-27,1,梅花山风景区,2400,mountain,10.1,14.1,7.5,3.3,0.0,61,小雨,0,,0,0,1,0.64,0.96,1.0,1.15,1048
2025-10-27,2,玉舍国家森林公园,2300,forest,10.1,14.1,7.5,3.3,0.0,61,小雨,0,,0,0,1,0.64,0.962,1.0,1.15,876
2025-10-27,3,乌蒙大草原,2857,grassland,10.1,14.1,7.5,3.3,0.0,61,小雨,0,,0,0,1,0.64,0.952,1.0,1.15,1271
2025-10-27,4,水城古镇,1800,ancient_town,10.1,14.1,7.5,3.3,0.0,61,小雨,0,,0,0,1,0.846,0.97,1.0,1.15,938
2025-10-27,5,明湖国家湿地公园,1750,wetland,10.1,14.1,7.5,3.3,0.0,61,小雨,0,,0,0,1,0.512,0.971,1.0,1.15,517
2025-10-28,1,梅花山风景区,2400,mountain,12.3,17.5,9.3,0.1,0.0,51,小雨,0,,0,0,2,1.0,0.96,1.0,1.15,1587
2025-10-28,2,玉舍国家森林公园,2300,forest,12.3,17.5,9.3,0.1,0.0,51,小雨,0,,0,0,2,1.0,0.962,1.0,1.15,1439
2025-10-28,3,乌蒙大草原,2857,grassland,12.3,17.5,9.3,0.1,0.0,51,小雨,0,,0,0,2,1.0,0.952,1.0,1.15,2025
2025-10-28,4,水城古镇,1800,ancient_town,12.3,17.5,9.3,0.1,0.0,51,小雨,0,,0,0,2,1.0,0.97,1.0,1.15,1193
2025-10-28,5,明湖国家湿地公园,1750,wetland,12.3,17.5,9.3,0.1,0.0,51,小雨,0,,0,0,2,1.0,0.971,1.0,1.15,978
2025-10-29,1,梅花山风景区,2400,mountain,12.0,14.1,9.5,6.0,0.0,61,小雨,0,,0,0,3,0.8,0.96,1.0,1.15,1288
2025-10-29,2,玉舍国家森林公园,2300,forest,12.0,14.1,9.5,6.0,0.0,61,小雨,0,,0,0,3,0.8,0.962,1.0,1.15,1044
2025-10-29,3,乌蒙大草原,2857,grassland,12.0,14.1,9.5,6.0,0.0,61,小雨,0,,0,0,3,0.8,0.952,1.0,1.15,1509
2025-10-29,4,水城古镇,1800,ancient_town,12.0,14.1,9.5,6.0,0.0,61,小雨,0,,0,0,3,0.94,0.97,1.0,1.15,1084
2025-10-29,5,明湖国家湿地公园,1750,wetland,12.0,14.1,9.5,6.0,0.0,61,小雨,0,,0,0,3,0.64,0.971,1.0,1.15,665
2025-10-30,1,梅花山风景区,2400,mountain,11.4,16.3,9.0,3.3,0.0,53,中雨,0,,0,0,4,0.64,0.96,1.0,1.15,1032
2025-10-30,2,玉舍国家森林公园,2300,forest,11.4,16.3,9.0,3.3,0.0,53,中雨,0,,0,0,4,0.64,0.962,1.0,1.15,835
2025-10-30,3,乌蒙大草原,2857,grassland,11.4,16.3,9.0,3.3,0.0,53,中雨,0,,0,0,4,0.64,0.952,1.0,1.15,1285
2025-10-30,4,水城古镇,1800,ancient_town,11.4,16.3,9.0,3.3,0.0,53,中雨,0,,0,0,4,0.846,0.97,1.0,1.15,908
2025-10-30,5,明湖国家湿地公园,1750,wetland,11.4,16.3,9.0,3.3,0.0,53,中雨,0,,0,0,4,0.512,0.971,1.0,1.15,503
2025-10-31,1,梅花山风景区,2400,mountain,10.0,11.2,8.1,10.0,0.0,55,大雨,0,,0,0,5,0.44,0.96,1.0,1.15,785
